location,floor,title,price,age,area-m2,owner,room,seller,date
/konut-kiralik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/31593035,2. Kat,Göktürk Larus Loft Balkonlu 2+1 ACCESS,3.750,0,101,Emlakçıdan,2+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-kadikoy-caferaga-emlakcidan-daire/detay/32358069,Kot 1,KHALKEDON MODA FURNİSHED APARTMENT FOR RENT !,3.500,38,90,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-besiktas-turkali-emlakcidan-daire/detay/32346498,1. Kat,BEŞİKTAŞ AKARETLERE YAKIN 95 M2 2+1 KİRALIK,2.600,35,95,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sancaktepe-emek-emlakcidan-daire/detay/31910175,3. Kat,SİNPAŞ AQUACİTY 2010 DA 1+1 70 m2 KİRALIK DAİRE,1.500,4,70,Emlakçıdan,1+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/31666230,5. Kat,Beylikdüzü Adnan Kahvecide Güvenlikli Sitede Acil Kiralık Daire ,1.050,12,110,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sancaktepe-osmangazi-sahibinden-daire/detay/16473714,3. Kat,SAHİBİNDEN SAMANDIRA OSMANGAZİDE DOĞALGAZLI EŞYALI KİRALIK DAİRE,1.100,1,85,Sahibinden,2+1,Bireysel,26.11.2018
/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/31685140,1. Kat,METRO-METROBUSE 5 DK 2+1 KOMBILI TEMIZ DAİRE,1.900,32,90,Emlakçıdan,2+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-esenyurt-battalgazi-emlakcidan-daire/detay/32273275,Bahçe Katı,Esenyurt battalgazi mah kiralık 2+1 şık ferah daire,550,0,85,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-beyoglu-cihangir-emlakcidan-daire/detay/32321740,Kot 1,"CİHANGİRDE BAHÇELİ,EŞYALI 1+1 KİRALIK DAİRE ",1.900,50,50,Emlakçıdan,1+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-buyukcekmece-mimaroba-emlakcidan-daire/detay/32365255,Yüksek Giriş,MİMAROBA MERKEZDE 2+1 KİRALIK YÜKSEK GİRİŞ KATI DAİRE,1.250,20,118,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-cumhuriyet-emlakcidan-daire/detay/32040965,3. Kat,Tarabya Üstünde Cadde Ulaşım Marketlere Yakın Kiralık 3+1 Daire,2.250,15,140,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-pendik-suluntepe-emlakcidan-daire/detay/32345135,3. Kat,YAŞAM\u0027DAN SÜLÜNTEPEDE SİTE İÇERİSİNDE SIFIR ARAKAT KİRALIK DAİRE,1.200,0,100,Emlakçıdan,2+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32009018,11. Kat,ÇİFTEHAVUZLAR\u0027DA DENİZ MANZARALI 4+2 KİRALIK DUBLEKS DAİRE,8.500,2,260,Emlakçıdan,4+2,Kurumsal,24.11.2018
/konut-kiralik/istanbul-uskudar-validei-atik-emlakcidan-daire/detay/32271676,2. Kat,FATİH EMLAK TAN Z.KAMİL-V.ATİK EŞYALI 2+1 80m2 2.KAT TEMİZ KİRAL,1.800,30,80,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sisli-gulbahar-emlakcidan-daire/detay/32195768,Yüksek Giriş,MECİDİYEKÖYDE KİRALIK GENİŞ DAİRE,1.500,18,140,Emlakçıdan,3+1,Kurumsal,06.11.2018
/konut-kiralik/istanbul-uskudar-ahmediye-emlakcidan-daire/detay/32338035,Bahçe Katı,Yankı\u0027dan Üsküdar Doğancılar Bekara Öğrenciye 2+1 Kiralık Daire,1.050,30,80,Emlakçıdan,2+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-beykoz-kanlica-emlakcidan-daire/detay/32242262,1. Kat,Kanlıca\u0027da Muhteşem Boğaz Manzaralı Kiralık Yol Yalı Dairesi,17.000,20,200,Emlakçıdan,4+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/31954108,2. Kat,Tamiş\u0027den Küçükyalı\u0027da Minibüse Yakın Ön Cephede 2.Kat 3+1,1.500,23,100,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-beylikduzu-baris-emlakcidan-daire/detay/31215683,4. Kat,TURYAP YEŞİLKENT\u0027TEN  KİRALIK EŞYALI 3+1 DAİRE,1.900,10,145,Emlakçıdan,3+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32319409,5. Kat,"ETİLER\u0027DE 4+1 220 m2 ASANSÖRLÜ, OTOPARKLI ÇATI DUBLEKSİ",6.000,25,220,Emlakçıdan,4+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/31961101,3. Kat,"Atlas Emlak Yayla İş Bankası Mevkii, 3+1 Kiralık Daire Detaylar",2.300,35,120,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-caferaga-emlakcidan-daire/detay/31482917,2. Kat,METİN EMLAKTAN KAPORASI ALINMIŞTIR.,7.000,25,200,Emlakçıdan,3+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-basaksehir-ziya-gokalp-emlakcidan-daire/detay/32274653,21 ve üzeri,Ayazma Emlak Konutları\u0027nda Kiralık 3+1 Daire ,2.200,0,177,Emlakçıdan,3+1,Kurumsal,17.11.2018
/konut-kiralik/istanbul-sariyer-pinar-emlakcidan-daire/detay/32338302,Bahçe Katı,LIST ISTINYE DE GUNCEL KIRALIK BUYUK BAHCE BAHCE DUBLEKSI lux ,25.000,5,275,Emlakçıdan,5+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32355890,13. Kat,*DENİZ MANZARALI* ÇİFTEHAVUZLAR YENİ BİNA\u0027DA 3+1 KİRALIK DAİRE,5.400,0,165,Emlakçıdan,3+1,Bireysel,30.11.2018
/konut-kiralik/istanbul-beyoglu-cihangir-emlakcidan-daire/detay/32364690,Bahçe Katı,Beyoğlu\u0027nda berk emakta cihangir,1.000,25,65,Emlakçıdan,1+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-gaziosmanpasa-karayollari-emlakcidan-daire/detay/32316028,2. Kat,AVRUPA KONUTLARI TEM KİRALIK 3+1 ,3.500,9,138,Emlakçıdan,3+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-sariyer-maden-emlakcidan-daire/detay/32146967,2. Kat,Sarıyer Emlak Konut Koru Evlerinde 3+1 Kiralık Daire,2.750,20,150,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/32225098,8. Kat,Ataşehir Manolya Bloklarında Balkonlu Kiralık 1+1 Daire,1.500,20,50,Emlakçıdan,1+1,Kurumsal,10.11.2018
/konut-kiralik/istanbul-kadikoy-caferaga-emlakcidan-daire/detay/32365317,1. Kat,MODA\u0027DA KİRALIK 2+1 100 M2,4.450,6,110,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-maden-emlakcidan-daire/detay/31986078,Bahçe Katı,SARIYER MADEN DENİZ VE ORMAN MANZARALI KİRALIK BAHÇE DUBLEKS,7.250,1,185,Emlakçıdan,3+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/32332794,9. Kat,ATAŞEHİR METROPOL İSTANBUL TERASLI 3+1 KİRALIK DAİRE,7.500,1,220,Emlakçıdan,3+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/32303625,11. Kat,Halkalı Atakent te Kiralık 1+1 Daire ,1.000,20,50,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32355188,4. Kat,SUADİYE SAHİL SİTESİ\u0027NDE BAKIMLI (3+1) DAİRE...,2.900,31,110,Emlakçıdan,3+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-besiktas-akat-emlakcidan-daire/detay/32020654,2. Kat,Akatlar Kiralık 3+1 Bahçeli müstakil ev ,6.500,62,165,Emlakçıdan,3+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/16851539,3. Kat,TURYAP\u0027TAN KATTA TEK 2x OTOPARK AZ KATLI 40M2 SALON 24M2 EBEVEYN,5.250,10,200,Emlakçıdan,4+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-sariyer-darussafaka-emlakcidan-daire/detay/31637584,En Üst Kat,"Sarıyer Darüşşafaka\u0027da Üst Bölgede 4+1,Bakımlı Kiralık Daire",3.750,21,240,Emlakçıdan,4+1,Bireysel,25.11.2018
/konut-kiralik/istanbul-kadikoy-caferaga-emlakcidan-daire/detay/32356933,Kot 1,"KHALKEDON MODA DENİZ KULÜBÜ KARŞISINDA ŞİRİN, MODERN 2+1 !",3.200,42,90,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-kadikoy-fenerbahce-emlakcidan-daire/detay/32247100,5. Kat,"DRAMALI\u0027DAN FENERBAHÇE\u0027DE 85m2 NET KOMBİLİ 2+1 ASANSÖR, OTOPARK ",2.650,25,85,Emlakçıdan,2+1,Kurumsal,14.11.2018
/konut-kiralik/istanbul-atasehir-barbaros-emlakcidan-daire/detay/32317698,10. Kat,BATI ATAŞEHİR TURYAP TÜLAY\u0027DAN VARYAP MERİDİAN 1+1 KİRALIK DAİRE,2.000,4,70,Emlakçıdan,1+1,Bireysel,24.11.2018
/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32354372,,Geniş Yeşil Alanlı Aktiviteli Sitede 4+1 Ufku Acık ARAKAT,7.500,20,200,Emlakçıdan,4+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-kucukcekmece-halkali-merkez-emlakcidan-daire/detay/32349745,10. Kat,Elitist Park Konutları\u0027nda Kiralık 1+1 Daire 79m2 Açık Mutfaklı,1.349,5,79,Emlakçıdan,1+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-kagithane-talatpasa-emlakcidan-daire/detay/32328951,4. Kat,kağıthane talatpaşada 3+1 kiralık metrobüse yakın daire,1.600,15,100,Emlakçıdan,3+1,Bireysel,26.11.2018
/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32232753,3. Kat,SUADİYE PEMBEGÜL SOK\u0027TA SAHİLDE SÜPER LOKASYONDA 3+1 125 M2 KİRALIK DAİRE,3.300,16,125,Emlakçıdan,3+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-sisli-inonu-emlakcidan-daire/detay/31942581,4. Kat,"Harbiye\u0027de 2+1, Sıfırlanmış Binada 100m2 Dubleks Kiralık Daire",2.300,8,100,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-maltepe-altaycesme-emlakcidan-daire/detay/32258706,2. Kat,ALTAYÇEŞMEDE SİTEDE 2+1 100M2 MASRAFSIZ ARAKAT KİRALIK DAİRE,1.650,26,90,Emlakçıdan,2+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-sancaktepe-veysel-karani-emlakcidan-daire/detay/31992235,12. Kat,"BİZİMTEPE AYDOS SİTESİNDE MANZARALI,EBEVEYİNLİ, 2+1 133m2 1400TL",1.400,0,133,Emlakçıdan,2+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-sisli-mecidiyekoy-emlakcidan-daire/detay/27329760,2. Kat,ÖĞRENCİYE-BEKARA UYGUN FUL EŞYALI ASANSÖRLÜ OTOPARKLI DAİRE,2.500,1,95,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-cekmekoy-tasdelen-emlakcidan-daire/detay/31788929,2. Kat,TAŞDELEN MERKEZDE SİTEDE 2+1 80M2 KOMBİLİ ARAKAT KAÇIRMAYIN,1.200,3,80,Emlakçıdan,2+1,Bireysel,29.11.2018
/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/32253707,19. Kat,KOZYATAĞI BAYTUR KONUTLARI 1+1 MÜTHİŞ DENİZ MANZARALI KİRALIK,1.950,10,65,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-tuzla-orta-emlakcidan-daire/detay/32019593,Zemin,Tuzla/Orhanlı-Orta Mahalle\u0027de 2+1 Sıfır Kiralık Daire,750,1,87,Emlakçıdan,2+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/32255807,Bahçe Katı,HERMES Mesa Yamaç\u0027ta Özel Konumlu Müstakil Havasında Bahçe Katı,3.750,8,120,Emlakçıdan,2+1,Kurumsal,14.11.2018
/konut-kiralik/istanbul-sancaktepe-meclis-emlakcidan-daire/detay/32294961,Giriş Katı,Ant Gayrimenkul Meclis Mh. FIRSAT 3+1 Düz Giriş Daire Doğalgazlı,600,20,130,Emlakçıdan,3+1,Kurumsal,21.11.2018
/konut-kiralik/istanbul-kagithane-merkez-emlakcidan-daire/detay/31607693,1. Kat,KAĞITHANE MERKEZE YAKIN 2+1 KİRALIK SIFIR DAİRELER,1.600,0,80,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-uskudar-selimiye-emlakcidan-daire/detay/32292117,Giriş Katı,Üsküdar  Çiçekçi\u0027de düz giriş 2+1 ferah bahçeli kombili,1.700,30,75,Emlakçıdan,2+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/32278366,2. Kat, BAYAR CD.ÜZERİNDE GENİŞ 2+1 110m2 ARAKAT KİRALIK DAİRE,1.700,29,110,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-umraniye-ataturk-emlakcidan-daire/detay/32204881,4. Kat,ÜMRANİYE METRO DURAĞI YANI ÇATI DUBLEKS 6+1,2.550,10,250,Emlakçıdan,5+1,Kurumsal,07.11.2018
/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32281809,2. Kat,METE\u0027den Ulus En Yeni En Prestijli Sitede 240 m2 3+1 Luks,24.500,4,235,Emlakçıdan,3+1,Kurumsal,19.11.2018
/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32342611,1. Kat,BEŞİKTAŞ ETİLER DE BAKIMLI OTOPARKLI KÖŞE DAİRE,4.800,22,150,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-pendik-yenisehir-emlakcidan-daire/detay/32203179,4. Kat,Kurtköy Dumankaya Konsept Kiralık 1+1 Daire Balkonlu Klimalı ,950,8,66,Emlakçıdan,1+1,Bireysel,07.11.2018
/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32294910,1. Kat,FUNDA ZAFER\u0027DEN ARNAVUTKÖY KONAKLARINDA 4+1 ARAKAT DAİRE,25.000,20,220,Emlakçıdan,4+1,Kurumsal,21.11.2018
/konut-kiralik/istanbul-umraniye-tatlisu-emlakcidan-daire/detay/32184335,1. Kat,ŞERİFALİ ELALMIŞ CADDESİNE YAKIN YÜZME HAVUZLU SIFIR LÜKS 2+1,1.650,0,90,Emlakçıdan,2+1,Kurumsal,05.11.2018
/konut-kiralik/istanbul-kadikoy-osmanaga-emlakcidan-daire/detay/31899926,3. Kat,KADIKÖY MODA YOĞURTÇU KARŞISI YENİ BİNA EŞYALI 1+1 KİRALIK DAİRE,3.250,2,75,Emlakçıdan,1+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-esenyurt-cumhuriyet-emlakcidan-daire/detay/32135459,8. Kat,"CUMHURİYET MAH,ALTINYILDIZ SİTESİ \u0027NDE 3+1 100 m2 KİRALIK DAİRE!",1.200,27,100,Emlakçıdan,3+1,Kurumsal,25.11.2018
/konut-kiralik/istanbul-maltepe-zumrutevler-emlakcidan-daire/detay/32225635,12. Kat,NISH ADALAR \u0027DA CİHAN ALBAYRAK \u0027TAN KAPALI TERASLI 3+1 A KİRALIK,3.500,6,196,Emlakçıdan,3+1,Kurumsal,10.11.2018
/konut-kiralik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/31831778,4. Kat,Göktürk\u0027te Kiralık 4+1 Dubleks Daire 160 m2,1.900,10,160,Emlakçıdan,4+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-uskudar-cengelkoy-emlakcidan-daire/detay/30743629,2. Kat,ORME SİTESİNDE İYİ KONUMDA 3+1 KİRALIK DAİRE,2.700,20,150,Emlakçıdan,3+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-avcilar-mustafa-kemal-pasa-emlakcidan-daire/detay/31950785,1. Kat,AVCILAR METROBÜSE YAKIN KİRALIK DOĞALGAZ KOMBİLİ KELEPİR DAİRE,1.100,14,110,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kagithane-telsizler-emlakcidan-daire/detay/31921735,2. Kat,TELSİZLER MAH 2+1 80m2 BALKONLU KİRALIK DAİRE,1.500,25,80,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-atasehir-icerenkoy-emlakcidan-daire/detay/32328732,Bahçe Katı, ASIA EMLAKTAN İŞ BANKASINA YÜRÜME 2 DK YENİ BİNADA 2+1 85 M2,850,6,85,Emlakçıdan,2+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-gaziosmanpasa-sarigol-emlakcidan-daire/detay/32075621,1. Kat,Gaziosmanpaşa Haliç Panoramada 146 M2 3+1 Kiralık Daire,2.450,2,146,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-ayazaga-emlakcidan-daire/detay/32351526,3. Kat,Ayazağa Kiralık Daire,1.250,12,100,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-sancaktepe-meclis-emlakcidan-daire/detay/26080197,2. Kat,"BOUTIQUE DAÇA\u0027DA KİRALIK 1+1 DAİRE, OFİS",1.100,2,86,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32126046,1. Kat,Beşiktaş Etiler Kiralık 2+1 Daire Mobilyalı,7.500,25,100,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-tuzla-aydintepe-emlakcidan-daire/detay/32336999,Bahçe Katı,Tuzla Şehriyaz Manzara\u0027da Sıfır Bahçe Katı 2+1 KİRALIK DAİRE,1.000,0,112,Emlakçıdan,2+1,Kurumsal,27.11.2018
/konut-kiralik/istanbul-besiktas-etiler-emlakcidan-daire/detay/32309994,Bahçe Katı,Beşiktaş Etiler Kiralık 3+1 Daire Bahçe kat temiz,3.500,20,110,Emlakçıdan,3+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32210124,2. Kat,HOME\u0026WORK\u0027DEN SUADİYE DE CADDEYE YAKIN KİRALIK SIFIR ARAKAT 2+1,2.250,0,75,Emlakçıdan,2+1,Bireysel,08.11.2018
/konut-kiralik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/32252216,Çatı Katı,"LARNESS\u0027den GÖKTÜRK PALMS RESİDENCE \u0027de, 3+1 160m2 DAİRE.",3.250,10,160,Emlakçıdan,3+1,Kurumsal,14.11.2018
/konut-kiralik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32344037,3. Kat,ÇİFTEHAVUZLAR BÜYÜKKULÜP KARŞISI 150M2 3+1 BALKONLU KİRALIK SIFR,4.750,0,152,Emlakçıdan,3+1,Bireysel,30.11.2018
/konut-kiralik/istanbul-kagithane-emniyetevleri-emlakcidan-daire/detay/28159583,5. Kat,"4. LEVENTTE,İŞ DÜNYASININ MERKEZİNDE KONUT/TİCARİ DAİRE FIRSATI",5.500,40,140,Emlakçıdan,4+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32084474,6. Kat,BAHÇELİEVLER SİYAVUŞPAŞA DA KİRALIK EŞYALI DAİRE,1.000,25,85,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kartal-atalar-emlakcidan-daire/detay/32322690,4. Kat,Çağrı Emlak\u0027tan Kartal Atalar\u0027da 3+1 100 M2 Kiralık Daire,1.200,20,100,Emlakçıdan,3+1,Bireysel,25.11.2018
/konut-kiralik/istanbul-buyukcekmece-celaliye-emlakcidan-daire/detay/32050245,2. Kat,CELALİYE DE FULL EŞYALI DENİZE SIFIR 2+1 KİRALIK DAİRE,1.500,20,85,Emlakçıdan,2+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-uskudar-zeynep-kamil-emlakcidan-daire/detay/32270089,3. Kat,SIFIR ZEYNEP KAMİL\u0027DE ASANSÖRLÜ LÜX 3.KAT 2+1 95m2 KİRALIK DAİRE,2.050,0,95,Emlakçıdan,2+1,Kurumsal,16.11.2018
/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32297965,4. Kat,"*FİDAN* SIFIR.. ERENKÖY - ETHEM EFENDİ CİVARI, 3+1 KOMBİLİ, LÜKS",2.650,0,130,Emlakçıdan,3+1,Kurumsal,28.11.2018
/konut-kiralik/istanbul-kartal-karliktepe-emlakcidan-daire/detay/32349242,21 ve üzeri,İŞ GYO\u0027DA YAŞAM BAŞLADI 3+1 160 M2 KİRALIK SÜPER LÜKS DAİRE..!,2.500,0,160,Emlakçıdan,3+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-maltepe-kucukyali-sahibinden-daire/detay/32351778,3. Kat,Sahibinden Kiralik 3+1 Daire,2.000,30,120,Sahibinden,3+1,Bireysel,30.11.2018
/konut-kiralik/istanbul-maltepe-altaycesme-emlakcidan-daire/detay/32193180,4. Kat,MALTEPE MERKEZDE KİRALIK 3+1 DAİRE,2.000,12,120,Emlakçıdan,3+1,Bireysel,06.11.2018
/konut-kiralik/istanbul-zeytinburnu-seyitnizam-emlakcidan-daire/detay/31844431,10. Kat,ATAY\u0027DAN AKŞEMSETTİN YANI AKEVLERDE DENİZ GÖREN 3+1 10.K 3.000 T,3.000,15,125,Emlakçıdan,3+1,Bireysel,26.11.2018
/konut-kiralik/istanbul-atasehir-kucukbakkalkoy-emlakcidan-daire/detay/31660822,20. Kat,**Ataşehir Buz Residence 2+1 Deniz Manzaralı Daire**,2.200,5,110,Emlakçıdan,2+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-avcilar-cihangir-emlakcidan-daire/detay/32192978,1. Kat,AVCILAR CİHANGİR 3+1 120m2 ARA KAT ACİL KİRALIK DAİRE,1.100,20,120,Emlakçıdan,3+1,Kurumsal,15.11.2018
/konut-kiralik/istanbul-besiktas-bebek-emlakcidan-daire/detay/32282233,2. Kat,"METE\u0027den Bebek\u0027te Muhtesem Boğaz Man+Genıs Teraslı,Çok Özel",35.000,28,340,Emlakçıdan,6+1,Kurumsal,19.11.2018
/konut-kiralik/istanbul-kartal-topselvi-emlakcidan-daire/detay/31988116,Yüksek Giriş,ROYAL\u0027DEN E\u00275 3 DK GENİŞ MUTFAKLI YENİ 95m2 2+1 YÜKSEK GİRİŞ! ,1.100,3,95,Emlakçıdan,2+1,Bireysel,27.11.2018
/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/31971140,1. Kat,KAÇMAZ EMLAKDAN Küçükyalı Da İçi Lüks Yapılı 2+1 Daire,1.600,20,80,Emlakçıdan,2+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-kartal-cavusoglu-emlakcidan-daire/detay/31412843,5. Kat,"MERKEZE OLDUKÇA YAKIN MANZARALI GENİŞ,FERAH DUBLEKS",1.600,20,180,Emlakçıdan,3+2,Kurumsal,01.12.2018
/konut-kiralik/istanbul-uskudar-ahmediye-emlakcidan-daire/detay/31971382,Bahçe Katı,GAYRİMENKUL 216\u0027DAN  Doğancılarda 2+1 Kombili Bahçe Katı,1.350,20,75,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32274364,5. Kat,"BAŞOKUR DAN ADNAN KAHVECİ BULVARIN DA 3+1, 130 M2 ASANSÖRLÜ FULL",2.250,25,130,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-levent-emlakcidan-daire/detay/32324784,2. Kat,4. LEVENT METRO 5.6.7 dk 1+1 DAİRELER OTOPARKL LÜKS !SIFIR DAİRE,2.000,0,60,Emlakçıdan,1+1,Kurumsal,26.11.2018
/konut-kiralik/istanbul-kagithane-ortabayir-emlakcidan-daire/detay/32243698,6. Kat,ORTABAYIR TALATPAŞA CADDE ÜZERİ AKILLI BİNA ÖZELLİKLİ LÜX DUBLEX,2.700,0,110,Emlakçıdan,2+1,Kurumsal,30.11.2018
/konut-kiralik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/31807936,1. Kat, Point Emlak CADDEBOSTAN CADDEYE YAKIN 3+1 KİRALIK DAİRE,3.000,4,120,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/31837181,9. Kat,Erenköy Kapalı Otopark Katta Tek Balkon 4+1 Kiralık Daire,5.700,22,220,Emlakçıdan,4+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-sisli-19-mayis-emlakcidan-daire/detay/32330783,2. Kat,Şişli Osmanbeyde Kiralık 2+1 Asansörlü Otoparklı Yeni Daire,3.300,4,120,Emlakçıdan,2+1,Kurumsal,29.11.2018
/konut-kiralik/istanbul-besiktas-arnavutkoy-emlakcidan-daire/detay/31676842,3. Kat,AHMET PAÇA\u0027DAN ŞEKER VADİ\u0027DE ULTRA LÜKS ÇATI DUBLEKSİ,15.000,5,350,Emlakçıdan,4+2,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sisli-kustepe-emlakcidan-daire/detay/32157264,4. Kat,MECİDİYEKÖY\u0027DE KİRALIK 3+2 ÇATI DUBLEKS,2.500,15,160,Emlakçıdan,3+1,Bireysel,01.11.2018
/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32239954,5. Kat,Ulus da lüx mobilyalı full eşyalı manzaralı kiralık 3+1 daire,11.000,26,160,Emlakçıdan,3+1,Kurumsal,13.11.2018
/konut-kiralik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32176443,2. Kat,Caddebostan bağdat ile sahil arasında yeni binada 3+1,3.750,3,120,Emlakçıdan,3+1,Kurumsal,03.11.2018
/konut-kiralik/istanbul-tuzla-aydintepe-emlakcidan-daire/detay/31283851,11. Kat,Tuzla Aydıntepe Moda Adalar\u0027da Deniz Manzaralı 2+1 KİRALIK,1.600,2,98,Emlakçıdan,2+1,Kurumsal,24.11.2018
/konut-kiralik/istanbul-basaksehir-bahcesehir-2-kisim-emlakcidan-daire/detay/32258756,1. Kat,Bahçeşehir Dumankaya Modernde  1+1 Kiralık  Daire ,850,5,54,Emlakçıdan,1+1,Kurumsal,15.11.2018
